date,close,high,low,open,volume,volatility,momentum,turnover_value
2026-06-15,296.1645812988281,297.5233947188816,291.4486474146935,293.8665449684006,45732600,0.0206717893145725,0.018170538868479413,13544376330.706787
2026-06-16,298.9821472167969,300.2210994929347,293.71669913987887,294.99559499590845,39874400,0.02204914399872998,0.009513514092780229,11921733730.981445
2026-06-17,295.6949768066406,301.8096980081642,294.10632015937927,300.59074812548096,42745100,0.025627461579653125,-0.010994537435617069,12639511353.097534
2026-06-18,297.7532043457031,300.31099586682666,295.3652492546472,297.8530937792582,85962200,0.016604650800923992,0.006960644246616354,25595520502.6062
2026-06-22,296.75408935546875,302.1594314563154,296.5043047694293,297.05381866220307,44879900,0.01903738087715634,-0.003355513813629196,13318293854.864502
2026-06-23,294.04638671875,301.3800886038737,293.9264950024863,297.2836155142734,52010900,0.025072332319738915,-0.009124398732296202,15293617214.990234
2026-06-24,292.8274230957031,299.4417438827621,292.68755959702736,295.1054570720635,53081900,0.022887358142229895,-0.004145480706800209,15543835990.023804
2026-06-25,274.91290283203125,288.55113481081804,273.5141152813601,287.1523472601469,107013700,0.052365998999949315,-0.06117774105404383,29419446909.796143
2026-06-26,283.53546142578125,285.70360492137456,273.9737007161028,274.7630284991681,261775500,0.0426909845525569,0.03136469225316163,74222637182.4646
2026-06-29,281.4972229003906,288.12151489662153,279.6088673150861,286.4829438934296,66427000,0.02971432597642562,-0.007188654692930396,18699016025.604248
2026-06-30,289.11065673828125,289.69017405322865,280.45814550695326,280.9277417485351,65100200,0.03286264463884521,0.027046212958856453,18821161575.793457
2026-07-01,294.1263427734375,296.33442991747245,288.95081360688545,293.1871503157195,50164200,0.025183969702068904,0.017348672275670385,14754612684.155273
2026-07-02,308.3640441894531,309.15337194761725,293.4269150966668,293.866538367699,75352800,0.05351564331993733,0.04840675364798175,23236094148.999023
2026-07-06,312.3905944824219,313.9292760509671,306.7354678654279,307.0951430290638,53590000,0.023425340155439556,0.01305778143996239,16741011958.312988
2026-07-07,310.3923034667969,315.20815732134815,309.88273318392555,315.0183186077797,42490000,0.016905125266867844,-0.006396770744445224,13188568974.3042
2026-07-08,313.1199645996094,314.5487250421545,306.7854009831778,311.6412289475945,41323500,0.02491109435421391,0.008787785980344909,12939212857.131958
2026-07-09,315.947509765625,316.2572401947346,307.8944576262147,310.24243869469103,48124500,0.026955637029238567,0.00903022957872146,15204815933.71582
2026-07-10,315.0483093261719,316.6369356310425,311.9010296470402,314.4488202226986,34132300,0.015060975521066399,-0.002846043762522954,10753323408.413696
2026-07-13,317.03656005859375,323.171283634363,315.5078797345754,316.7468014245228,43257800,0.024194100351834894,0.006310939222858858,13714304107.702637
2026-07-14,314.58868408203125,315.91755515351207,311.64124426456783,313.48965629761443,36336800,0.013640995174923669,-0.007721115748007379,11431146095.751953
2026-07-15,327.2178039550781,328.44675508114506,317.0465830462295,317.34631234952286,60957600,0.03592344259655204,0.04014486379221993,19946412006.37207
2026-07-16,332.97283935546875,334.3915986652446,326.50841333986017,327.72736328456057,62970600,0.02405409559451276,0.017587781993612772,20967499477.91748
2026-07-17,333.452392578125,334.7013154010385,328.71648699084636,331.693929977533,63407100,0.018043225604392404,0.0014402172368908062,21143249201.44043
2026-07-20,326.3085632324219,333.4224228207836,323.4010672140761,333.2226134619852,53468000,0.030074056207025024,-0.02142383591993391,17447066258.911133
2026-07-21,327.45758056640625,329.3159936819017,321.94234806189104,322.85156758462244,41338900,0.022839119770040998,0.0035212601306020552,13536736177.276611
2026-07-22,325.60919189453125,328.7164973399543,323.0613709608057,327.58746619388995,38755900,0.017262951006194783,-0.005644666001250687,12619277280.145264
2026-07-23,321.3828430175781,323.0214140443725,319.0748358849152,321.4527900194849,40840800,0.012277318107016705,-0.012979820539962161,13125532415.112305
2026-07-24,332.7330322265625,334.0818750563203,321.3428614810286,321.5127284115298,47489400,0.03962211274878686,0.03531672413627751,15801292060.620117
2026-07-27,336.61968994140625,339.277401491225,333.73216560461384,334.2517370375488,49604300,0.016589998711026132,0.011681009513348384,16697784085.760498
2026-07-28,339.78692626953125,342.59453283396704,335.31080637618777,339.73698155301014,51859000,0.021439309975863685,0.009408945533389002,17621010209.41162
2026-07-29,337.8985900878906,344.2730974331505,337.0593175600121,339.43727163464206,56090800,0.021252173747445827,-0.005557412706758247,18953002236.901855
2026-07-30,333.1426696777344,334.4615395264105,329.30598233808786,332.8129674612056,74817800,0.015490854300692448,-0.014074993355015719,24925001631.414795
2026-07-31,308.6438293457031,310.4222943774597,299.7415030462749,304.54735603914753,132489100,0.035071036143921985,-0.07353858440208272,40891943170.565796
2026-08-03,303.1585693359375,311.5313230344714,302.29929450581176,309.313234694189,75052000,0.029846859083760724,-0.017772135672998512,22752656945.80078
2026-08-04,309.1134033203125,310.1525156602479,301.0603512911937,302.46913991298527,68001000,0.030059808321833636,0.019642637836096544,21020020539.18457
2026-08-05,310.7320251464844,311.4414048335362,305.40663118634393,309.09342362565195,49438800,0.019524108848401334,0.005236336596166957,15362218444.812012
2026-08-06,312.14080810546875,316.0174696892129,308.96355554648414,314.06913775686996,46139900,0.022459749445962338,0.004533755277783991,14402145671.905518
2026-08-07,313.05999755859375,314.53873325457766,310.47223295908327,311.1816431226555,34437200,0.01306793117578449,0.0029447910342259576,10780909747.924805
2026-08-10,308.260009765625,308.260009765625,304.6099853515625,306.8299865722656,44812500,0.011895918175529542,-0.015332485243728322,13813901687.62207
2026-08-11,304.9100036621094,309.9700012207031,302.7900085449219,307.75,37476700,0.023330601708468724,-0.010867469011185404,11427020734.243774
2026-08-12,302.25,305.6600036621094,300.57000732421875,305.1000061035156,41657800,0.016683042399427778,-0.008723897642456846,12591070050.0
2026-08-13,305.260009765625,306.0,302.04998779296875,304.2099914550781,40349300,0.012984492021901712,0.009958675816790663,12317027712.036133
2026-08-14,305.92999267578125,307.489990234375,304.29998779296875,306.0,28229400,0.010424844579758986,0.002194794236790587,8636220135.2417
2026-08-17,305.5899963378906,307.6600036621094,302.94000244140625,306.2099914550781,38169300,0.015414262605456369,-0.0011113534012042736,11664156247.219849
2026-08-18,310.0299987792969,311.489990234375,305.739990234375,307.5799865722656,53424500,0.01869432424417199,0.014529279409058127,16563197669.784546
2026-08-19,316.8299865722656,319.2799987792969,309.6000061035156,310.1400146484375,50505600,0.031211685750238027,0.021933322000267097,16001688569.824219
2026-08-20,311.29998779296875,320.2799987792969,310.6499938964844,317.4599914550781,40959200,0.030334546531905846,-0.017454152112068244,12750598460.009766
2026-08-21,309.3500061035156,312.3800048828125,307.010009765625,312.04998779296875,46876800,0.017208765669781894,-0.006263995393247401,14501338366.113281
2026-08-24,310.3399963378906,313.3599853515625,309.9700012207031,311.4700012207031,34673600,0.010883822254385524,0.0032002269754076718,10760604897.021484
2026-08-25,309.8999938964844,313.5899963378906,308.2099914550781,310.7900085449219,25869800,0.017310739518303624,-0.0014178077160482694,8017050862.1032715
2026-08-26,313.45001220703125,315.42999267578125,308.79998779296875,310.29998779296875,33897800,0.02136643617026508,0.011455367474878742,10625265823.791504
